7.209999999999999964e+00 6.800000000000000000e+01 1.500000000000000000e+02 1.352843999999999991e-01 5.860000000000000142e+01 7.434018000000000015e+00 2.000000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 1.683399999999999963e+01	4.540000000000000036e+00 1.000000000000000000e+02 1.600000000000000000e+02 1.233636999999999928e-01 6.341666666666666430e+01 6.828120000000000189e+00 2.000000000000000000e+01 2.000000000000000000e+00 4.000000000000000000e+00 1.374585500000000060e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.87	0
7.209999999999999964e+00 6.800000000000000000e+01 1.500000000000000000e+02 1.352843999999999991e-01 5.860000000000000142e+01 7.434018000000000015e+00 2.000000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 1.683399999999999963e+01	6.110000000000000320e+00 8.700000000000000000e+01 1.530000000000000000e+02 1.273344000000000142e-01 5.768750000000000000e+01 6.746186999999999934e+00 2.000000000000000000e+01 3.000000000000000000e+00 5.000000000000000000e+00 1.465549999999999997e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.858	0
7.209999999999999964e+00 6.800000000000000000e+01 1.500000000000000000e+02 1.352843999999999991e-01 5.860000000000000142e+01 7.434018000000000015e+00 2.000000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 1.683399999999999963e+01	7.179999999999999716e+00 8.300000000000000000e+01 1.390000000000000000e+02 1.313052999999999859e-01 5.210000000000000142e+01 6.766510000000000247e+00 1.900000000000000000e+01 5.000000000000000000e+00 6.000000000000000000e+00 1.548000000000000043e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.847	1
7.209999999999999964e+00 6.800000000000000000e+01 1.500000000000000000e+02 1.352843999999999991e-01 5.860000000000000142e+01 7.434018000000000015e+00 2.000000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 1.683399999999999963e+01	7.873999999999999666e+00 6.200000000000000000e+01 1.420000000000000000e+02 1.392532000000000214e-01 6.216666666666666430e+01 7.902467800000000153e+00 2.000000000000000000e+01 6.000000000000000000e+00 8.000000000000000000e+00 1.532549999999999990e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.819	1
7.209999999999999964e+00 6.800000000000000000e+01 1.500000000000000000e+02 1.352843999999999991e-01 5.860000000000000142e+01 7.434018000000000015e+00 2.000000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 1.683399999999999963e+01	1.241000000000000014e+01 6.600000000000000000e+01 1.420000000000000000e+02 1.408378999999999881e-01 6.050000000000000000e+01 7.458899999999999864e+00 2.700000000000000000e+01 1.800000000000000000e+01 9.000000000000000000e+00 1.552999999999999936e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.868	1
7.873999999999999666e+00 6.200000000000000000e+01 1.420000000000000000e+02 1.392532000000000214e-01 6.216666666666666430e+01 7.902467800000000153e+00 2.000000000000000000e+01 6.000000000000000000e+00 8.000000000000000000e+00 1.532549999999999990e+01	2.698900000000000077e+00 5.779999999999999716e+01 1.210000000000000000e+02 1.500779999999999892e-01 4.683333333333333570e+01 5.985768400000000433e+00 1.300000000000000000e+01 0.000000000000000000e+00 3.000000000000000000e+00 1.422381999999999991e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.825	1
7.873999999999999666e+00 6.200000000000000000e+01 1.420000000000000000e+02 1.392532000000000214e-01 6.216666666666666430e+01 7.902467800000000153e+00 2.000000000000000000e+01 6.000000000000000000e+00 8.000000000000000000e+00 1.532549999999999990e+01	6.110000000000000320e+00 8.700000000000000000e+01 1.530000000000000000e+02 1.273344000000000142e-01 5.768750000000000000e+01 6.746186999999999934e+00 2.000000000000000000e+01 3.000000000000000000e+00 5.000000000000000000e+00 1.465549999999999997e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.87	0
7.873999999999999666e+00 6.200000000000000000e+01 1.420000000000000000e+02 1.392532000000000214e-01 6.216666666666666430e+01 7.902467800000000153e+00 2.000000000000000000e+01 6.000000000000000000e+00 8.000000000000000000e+00 1.532549999999999990e+01	7.179999999999999716e+00 8.300000000000000000e+01 1.390000000000000000e+02 1.313052999999999859e-01 5.210000000000000142e+01 6.766510000000000247e+00 1.900000000000000000e+01 5.000000000000000000e+00 6.000000000000000000e+00 1.548000000000000043e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.86	0
7.873999999999999666e+00 6.200000000000000000e+01 1.420000000000000000e+02 1.392532000000000214e-01 6.216666666666666430e+01 7.902467800000000153e+00 2.000000000000000000e+01 6.000000000000000000e+00 8.000000000000000000e+00 1.532549999999999990e+01	8.901999999999999247e+00 4.900000000000000000e+01 1.240000000000000000e+02 1.472067999999999988e-01 5.714285714285714590e+01 7.639877000000000251e+00 2.000000000000000000e+01 8.000000000000000000e+00 1.000000000000000000e+01 1.759499999999999886e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.836	0
8.900000000000000355e+00 5.500000000000000000e+01 1.380000000000000000e+02 1.432362999999999831e-01 6.255555555555555713e+01 7.881009999999999849e+00 2.000000000000000000e+01 7.000000000000000000e+00 9.000000000000000000e+00 1.675000000000000000e+01	2.698900000000000077e+00 5.779999999999999716e+01 1.210000000000000000e+02 1.500779999999999892e-01 4.683333333333333570e+01 5.985768400000000433e+00 1.300000000000000000e+01 0.000000000000000000e+00 3.000000000000000000e+00 1.422381999999999991e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.846	1
8.900000000000000355e+00 5.500000000000000000e+01 1.380000000000000000e+02 1.432362999999999831e-01 6.255555555555555713e+01 7.881009999999999849e+00 2.000000000000000000e+01 7.000000000000000000e+00 9.000000000000000000e+00 1.675000000000000000e+01	7.179999999999999716e+00 8.300000000000000000e+01 1.390000000000000000e+02 1.313052999999999859e-01 5.210000000000000142e+01 6.766510000000000247e+00 1.900000000000000000e+01 5.000000000000000000e+00 6.000000000000000000e+00 1.548000000000000043e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.881	1
8.900000000000000355e+00 5.500000000000000000e+01 1.380000000000000000e+02 1.432362999999999831e-01 6.255555555555555713e+01 7.881009999999999849e+00 2.000000000000000000e+01 7.000000000000000000e+00 9.000000000000000000e+00 1.675000000000000000e+01	7.873999999999999666e+00 6.200000000000000000e+01 1.420000000000000000e+02 1.392532000000000214e-01 6.216666666666666430e+01 7.902467800000000153e+00 2.000000000000000000e+01 6.000000000000000000e+00 8.000000000000000000e+00 1.532549999999999990e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.853	1
8.900000000000000355e+00 5.500000000000000000e+01 1.380000000000000000e+02 1.432362999999999831e-01 6.255555555555555713e+01 7.881009999999999849e+00 2.000000000000000000e+01 7.000000000000000000e+00 9.000000000000000000e+00 1.675000000000000000e+01	1.241000000000000014e+01 6.600000000000000000e+01 1.420000000000000000e+02 1.408378999999999881e-01 6.050000000000000000e+01 7.458899999999999864e+00 2.700000000000000000e+01 1.800000000000000000e+01 9.000000000000000000e+00 1.552999999999999936e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.904	1
8.901999999999999247e+00 4.900000000000000000e+01 1.240000000000000000e+02 1.472067999999999988e-01 5.714285714285714590e+01 7.639877000000000251e+00 2.000000000000000000e+01 8.000000000000000000e+00 1.000000000000000000e+01 1.759499999999999886e+01	2.698900000000000077e+00 5.779999999999999716e+01 1.210000000000000000e+02 1.500779999999999892e-01 4.683333333333333570e+01 5.985768400000000433e+00 1.300000000000000000e+01 0.000000000000000000e+00 3.000000000000000000e+00 1.422381999999999991e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.859	1
8.901999999999999247e+00 4.900000000000000000e+01 1.240000000000000000e+02 1.472067999999999988e-01 5.714285714285714590e+01 7.639877000000000251e+00 2.000000000000000000e+01 8.000000000000000000e+00 1.000000000000000000e+01 1.759499999999999886e+01	7.179999999999999716e+00 8.300000000000000000e+01 1.390000000000000000e+02 1.313052999999999859e-01 5.210000000000000142e+01 6.766510000000000247e+00 1.900000000000000000e+01 5.000000000000000000e+00 6.000000000000000000e+00 1.548000000000000043e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.895	1
8.901999999999999247e+00 4.900000000000000000e+01 1.240000000000000000e+02 1.472067999999999988e-01 5.714285714285714590e+01 7.639877000000000251e+00 2.000000000000000000e+01 8.000000000000000000e+00 1.000000000000000000e+01 1.759499999999999886e+01	7.209999999999999964e+00 6.800000000000000000e+01 1.500000000000000000e+02 1.352843999999999991e-01 5.860000000000000142e+01 7.434018000000000015e+00 2.000000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 1.683399999999999963e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.879	0
8.960000000000000853e+00 4.650000000000000000e+01 1.320000000000000000e+02 1.511716000000000171e-01 6.112500000000000000e+01 7.726379999999999804e+00 1.900000000000000000e+01 1.000000000000000000e+01 1.100000000000000000e+01 1.842050000000000054e+01	2.698900000000000077e+00 5.779999999999999716e+01 1.210000000000000000e+02 1.500779999999999892e-01 4.683333333333333570e+01 5.985768400000000433e+00 1.300000000000000000e+01 0.000000000000000000e+00 3.000000000000000000e+00 1.422381999999999991e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.85	0
8.960000000000000853e+00 4.650000000000000000e+01 1.320000000000000000e+02 1.511716000000000171e-01 6.112500000000000000e+01 7.726379999999999804e+00 1.900000000000000000e+01 1.000000000000000000e+01 1.100000000000000000e+01 1.842050000000000054e+01	7.209999999999999964e+00 6.800000000000000000e+01 1.500000000000000000e+02 1.352843999999999991e-01 5.860000000000000142e+01 7.434018000000000015e+00 2.000000000000000000e+01 5.000000000000000000e+00 7.000000000000000000e+00 1.683399999999999963e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.87	0
7.133000000000000007e+00 3.867000000000000171e+01 1.220000000000000000e+02 1.551517999999999786e-01 7.300000000000000000e+01 9.394199000000000410e+00 2.000000000000000000e+01 1.000000000000000000e+01 1.200000000000000000e+01 1.986149999999999949e+01	2.698900000000000077e+00 5.779999999999999716e+01 1.210000000000000000e+02 1.500779999999999892e-01 4.683333333333333570e+01 5.985768400000000433e+00 1.300000000000000000e+01 0.000000000000000000e+00 3.000000000000000000e+00 1.422381999999999991e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.838	1
7.133000000000000007e+00 3.867000000000000171e+01 1.220000000000000000e+02 1.551517999999999786e-01 7.300000000000000000e+01 9.394199000000000410e+00 2.000000000000000000e+01 1.000000000000000000e+01 1.200000000000000000e+01 1.986149999999999949e+01	6.110000000000000320e+00 8.700000000000000000e+01 1.530000000000000000e+02 1.273344000000000142e-01 5.768750000000000000e+01 6.746186999999999934e+00 2.000000000000000000e+01 3.000000000000000000e+00 5.000000000000000000e+00 1.465549999999999997e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.884	0
7.133000000000000007e+00 3.867000000000000171e+01 1.220000000000000000e+02 1.551517999999999786e-01 7.300000000000000000e+01 9.394199000000000410e+00 2.000000000000000000e+01 1.000000000000000000e+01 1.200000000000000000e+01 1.986149999999999949e+01	7.179999999999999716e+00 8.300000000000000000e+01 1.390000000000000000e+02 1.313052999999999859e-01 5.210000000000000142e+01 6.766510000000000247e+00 1.900000000000000000e+01 5.000000000000000000e+00 6.000000000000000000e+00 1.548000000000000043e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.873	1
7.133000000000000007e+00 3.867000000000000171e+01 1.220000000000000000e+02 1.551517999999999786e-01 7.300000000000000000e+01 9.394199000000000410e+00 2.000000000000000000e+01 1.000000000000000000e+01 1.200000000000000000e+01 1.986149999999999949e+01	7.873999999999999666e+00 6.200000000000000000e+01 1.420000000000000000e+02 1.392532000000000214e-01 6.216666666666666430e+01 7.902467800000000153e+00 2.000000000000000000e+01 6.000000000000000000e+00 8.000000000000000000e+00 1.532549999999999990e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.844	1
7.133000000000000007e+00 3.867000000000000171e+01 1.220000000000000000e+02 1.551517999999999786e-01 7.300000000000000000e+01 9.394199000000000410e+00 2.000000000000000000e+01 1.000000000000000000e+01 1.200000000000000000e+01 1.986149999999999949e+01	1.241000000000000014e+01 6.600000000000000000e+01 1.420000000000000000e+02 1.408378999999999881e-01 6.050000000000000000e+01 7.458899999999999864e+00 2.700000000000000000e+01 1.800000000000000000e+01 9.000000000000000000e+00 1.552999999999999936e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.894	1
5.323000000000000398e+00 4.000000000000000000e+01 1.200000000000000000e+02 1.895892000000000133e-01 5.500000000000000000e+01 7.899435000000000429e+00 2.200000000000000000e+01 1.000000000000000000e+01 4.000000000000000000e+00 1.702880000000000038e+01	7.873999999999999666e+00 6.200000000000000000e+01 1.420000000000000000e+02 1.392532000000000214e-01 6.216666666666666430e+01 7.902467800000000153e+00 2.000000000000000000e+01 6.000000000000000000e+00 8.000000000000000000e+00 1.532549999999999990e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.974	1
5.323000000000000398e+00 4.000000000000000000e+01 1.200000000000000000e+02 1.895892000000000133e-01 5.500000000000000000e+01 7.899435000000000429e+00 2.200000000000000000e+01 1.000000000000000000e+01 4.000000000000000000e+00 1.702880000000000038e+01	8.900000000000000355e+00 5.500000000000000000e+01 1.380000000000000000e+02 1.432362999999999831e-01 6.255555555555555713e+01 7.881009999999999849e+00 2.000000000000000000e+01 7.000000000000000000e+00 9.000000000000000000e+00 1.675000000000000000e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.993	0
5.323000000000000398e+00 4.000000000000000000e+01 1.200000000000000000e+02 1.895892000000000133e-01 5.500000000000000000e+01 7.899435000000000429e+00 2.200000000000000000e+01 1.000000000000000000e+01 4.000000000000000000e+00 1.702880000000000038e+01	8.901999999999999247e+00 4.900000000000000000e+01 1.240000000000000000e+02 1.472067999999999988e-01 5.714285714285714590e+01 7.639877000000000251e+00 2.000000000000000000e+01 8.000000000000000000e+00 1.000000000000000000e+01 1.759499999999999886e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	1.013	1
1.022000000000000064e+01 8.700000000000000000e+01 1.540000000000000000e+02 1.312672000000000005e-01 5.800000000000000000e+01 7.092430000000000234e+00 2.700000000000000000e+01 1.500000000000000000e+01 6.000000000000000000e+00 1.356499999999999950e+01	9.709999999999999742e-01 1.626999999999999886e+02 1.660000000000000000e+02 9.321400000000000519e-02 1.134285714285714306e+02 5.139076700000000386e+00 1.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 3.581000000000000227e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	1.161	1
1.022000000000000064e+01 8.700000000000000000e+01 1.540000000000000000e+02 1.312672000000000005e-01 5.800000000000000000e+01 7.092430000000000234e+00 2.700000000000000000e+01 1.500000000000000000e+01 6.000000000000000000e+00 1.356499999999999950e+01	1.050000000000000000e+01 5.500000000000000000e+01 1.450000000000000000e+02 1.472165000000000001e-01 9.618181818181818699e+01 7.576234000000000357e+00 2.700000000000000000e+01 2.000000000000000000e+01 1.100000000000000000e+01 1.741499999999999915e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	1.224	1
7.133000000000000007e+00 3.867000000000000171e+01 1.220000000000000000e+02 1.551517999999999786e-01 7.300000000000000000e+01 9.394199000000000410e+00 2.000000000000000000e+01 1.000000000000000000e+01 1.200000000000000000e+01 1.986149999999999949e+01	1.201999999999999957e+01 2.614000000000000057e+01 1.390000000000000000e+02 1.440276000000000056e-01 6.929999999999999716e+01 8.336859999999999715e+00 2.600000000000000000e+01 2.000000000000000000e+01 1.200000000000000000e+01 1.646499999999999986e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.924	0
8.650000000000000355e+00 4.600000000000000000e+01 1.440000000000000000e+02 1.504066000000000014e-01 1.006666666666666714e+02 8.993821999999999761e+00 2.800000000000000000e+01 2.000000000000000000e+01 1.200000000000000000e+01 1.873499999999999943e+01	6.110000000000000320e+00 8.700000000000000000e+01 1.530000000000000000e+02 1.273344000000000142e-01 5.768750000000000000e+01 6.746186999999999934e+00 2.000000000000000000e+01 3.000000000000000000e+00 5.000000000000000000e+00 1.465549999999999997e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.81	0
8.650000000000000355e+00 4.600000000000000000e+01 1.440000000000000000e+02 1.504066000000000014e-01 1.006666666666666714e+02 8.993821999999999761e+00 2.800000000000000000e+01 2.000000000000000000e+01 1.200000000000000000e+01 1.873499999999999943e+01	7.179999999999999716e+00 8.300000000000000000e+01 1.390000000000000000e+02 1.313052999999999859e-01 5.210000000000000142e+01 6.766510000000000247e+00 1.900000000000000000e+01 5.000000000000000000e+00 6.000000000000000000e+00 1.548000000000000043e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.8	1
8.650000000000000355e+00 4.600000000000000000e+01 1.440000000000000000e+02 1.504066000000000014e-01 1.006666666666666714e+02 8.993821999999999761e+00 2.800000000000000000e+01 2.000000000000000000e+01 1.200000000000000000e+01 1.873499999999999943e+01	7.873999999999999666e+00 6.200000000000000000e+01 1.420000000000000000e+02 1.392532000000000214e-01 6.216666666666666430e+01 7.902467800000000153e+00 2.000000000000000000e+01 6.000000000000000000e+00 8.000000000000000000e+00 1.532549999999999990e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.774	1
8.650000000000000355e+00 4.600000000000000000e+01 1.440000000000000000e+02 1.504066000000000014e-01 1.006666666666666714e+02 8.993821999999999761e+00 2.800000000000000000e+01 2.000000000000000000e+01 1.200000000000000000e+01 1.873499999999999943e+01	1.241000000000000014e+01 6.600000000000000000e+01 1.420000000000000000e+02 1.408378999999999881e-01 6.050000000000000000e+01 7.458899999999999864e+00 2.700000000000000000e+01 1.800000000000000000e+01 9.000000000000000000e+00 1.552999999999999936e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.82	1
8.650000000000000355e+00 4.600000000000000000e+01 1.440000000000000000e+02 1.504066000000000014e-01 1.006666666666666714e+02 8.993821999999999761e+00 2.800000000000000000e+01 2.000000000000000000e+01 1.200000000000000000e+01 1.873499999999999943e+01	7.309999999999999609e+00 6.500000000000000000e+01 1.420000000000000000e+02 1.642299999999999871e-01 7.800000000000000000e+01 5.786355200000000032e+00 2.900000000000000000e+01 2.000000000000000000e+01 3.000000000000000000e+00 1.402207499999999918e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	0.874	1
1.930000000000000071e+01 6.800000000000000000e+01 1.620000000000000000e+02 2.390503999999999962e-01 5.620000000000000284e+01 7.864029999999999632e+00 3.600000000000000000e+01 2.400000000000000000e+01 6.000000000000000000e+00 1.300999999999999979e+01	9.709999999999999742e-01 1.626999999999999886e+02 1.660000000000000000e+02 9.321400000000000519e-02 1.134285714285714306e+02 5.139076700000000386e+00 1.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 3.581000000000000227e+01	5.299999999999999822e+00 1.350000000000000000e+02 1.361805400000000077e+01 2.746777000000000157e+01	1.155	1
1.737999999999999989e+00 7.120000000000000284e+01 1.410000000000000000e+02 1.216440000000000021e-01 7.100000000000000000e+01 7.646234999999999893e+00 1.200000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 4.007180000000000319e+01	2.990000000000000213e+00 9.700000000000000000e+01 1.700000000000000000e+02 1.193833000000000116e-01 8.075000000000000000e+01 6.561490000000000045e+00 2.000000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 1.237841899999999917e+01	1.939999999999999858e+01 1.840000000000000000e+02 1.036001000000000083e+01 1.742800000000000082e+01	0.93	1
1.737999999999999989e+00 7.120000000000000284e+01 1.410000000000000000e+02 1.216440000000000021e-01 7.100000000000000000e+01 7.646234999999999893e+00 1.200000000000000000e+01 0.000000000000000000e+00 2.000000000000000000e+00 4.007180000000000319e+01	7.309999999999999609e+00 6.500000000000000000e+01 1.420000000000000000e+02 1.642299999999999871e-01 7.800000000000000000e+01 5.786355200000000032e+00 2.900000000000000000e+01 2.000000000000000000e+01 3.000000000000000000e+00 1.402207499999999918e+01	1.939999999999999858e+01 1.840000000000000000e+02 1.036001000000000083e+01 1.742800000000000082e+01	0.95	1
