25	27	28	43	30	59	53	37	33	35	36	51	38	67	61	45	25	25	27	27	28	28	43	43	30	30	59	59	53	53	19	19	37	37	33	33	35	35	36	36	51	51	38	38	67	67	61	61	27	27	45	45	69	71	72	87	74	103	97	81	51	53	54	69	56	85	79	63	69	69	71	71	72	72	87	87	74	74	103	103	97	97	63	63	81	81	51	51	53	53	54	54	69	69	56	56	85	85	79	79	45	45	63	63	69	69	71	71	72	72	87	87	74	74	119	119	97	97	63	81	81	51	51	51	53	53	53	54	54	54	69	69	69	56	56	56	101	101	101	79	79	79	45	45	63	63	63	25	27	28	43	30	66	53	37	25	27	28	41	30	41	41	37	23	23	23	23	23	23	23	19	23	33	35	36	51	38	74	61	45	33	35	36	49	38	49	49	45	25	25	43	43	66	66	25	25	41	41	41	41	23	23	23	23	27	27	28	28	30	30	53	53	19	19	37	37	27	27	28	28	30	30	41	41	19	19	37	37	23	23	23	23	23	23	23	23	23	23	19	19	23	23	25	27	28	43	30	75	53	37	33	35	36	51	38	83	61	45	49	25	25	27	27	28	28	43	43	30	30	75	75	53	53	19	19	37	37	33	35	36	51	38	83	61	27	45	49	49	69	71	72	87	74	110	97	81	60	62	63	78	65	85	85	72	51	53	54	69	56	92	79	63	51	53	54	67	56	67	67	63	42	44	45	49	47	49	36	49	51	51	53	53	54	54	69	69	56	56	92	92	79	79	45	45	63	63	51	51	53	53	54	54	67	67	56	56	67	67	67	67	45	45	63	63	42	42	44	44	45	45	49	49	47	47	49	49	36	36	49	49
288	267	278	303	266	303	267	248	326	305	316	341	304	341	305	286	288	288	267	267	278	278	303	303	266	266	303	303	267	267	233	233	248	248	326	326	305	305	316	316	341	341	304	304	341	341	305	305	271	271	286	286	305	284	295	320	283	320	284	265	292	271	282	307	270	307	271	252	305	305	284	284	295	295	320	320	283	283	320	320	284	284	250	250	265	265	292	292	271	271	282	282	307	307	270	270	307	307	271	271	237	237	252	252	291	291	284	284	291	291	291	291	283	283	291	291	284	284	250	265	265	278	278	278	271	271	271	278	278	278	278	278	278	270	270	270	278	278	278	271	271	271	237	237	252	252	252	288	267	278	303	266	303	267	248	288	267	278	303	266	303	267	248	288	267	278	303	266	303	267	233	248	326	305	316	341	304	341	305	286	326	305	316	341	304	341	305	286	288	288	303	303	303	303	288	288	303	303	303	303	303	303	303	303	267	267	278	278	266	266	267	267	233	233	248	248	267	267	278	278	266	266	267	267	233	233	248	248	288	288	267	267	278	278	266	266	267	267	233	233	248	248	274	267	274	274	266	274	267	248	306	285	296	312	284	312	285	266	307	274	274	267	267	274	274	274	274	266	266	274	274	267	267	233	233	248	248	306	285	296	312	284	312	285	251	266	307	307	305	284	295	320	283	320	284	265	305	284	295	320	283	320	284	265	292	271	282	307	270	307	271	252	292	271	282	307	270	307	271	252	292	271	282	307	270	271	237	252	292	292	271	271	282	282	307	307	270	270	307	307	271	271	237	237	252	252	292	292	271	271	282	282	307	307	270	270	307	307	271	271	237	237	252	252	292	292	271	271	282	282	307	307	270	270	271	271	237	237	252	252
393	388	387	405	382	405	399	372	438	433	432	450	427	450	444	417	393	393	388	388	387	387	405	405	382	382	405	405	399	399	362	362	372	372	438	438	433	433	432	432	450	450	427	427	450	450	444	444	407	407	417	417	422	417	416	434	411	434	428	401	407	402	401	419	396	419	413	386	422	422	417	417	416	416	434	434	411	411	434	434	428	428	391	391	401	401	407	407	402	402	401	401	419	419	396	396	419	419	413	413	376	376	386	386	413	413	408	408	407	407	413	413	402	402	413	413	413	413	382	392	392	398	398	398	398	398	398	398	398	398	398	398	398	396	396	396	398	398	398	398	398	398	376	376	386	386	386	393	388	387	405	382	405	399	372	393	388	387	405	382	405	399	372	393	388	387	405	382	405	399	362	372	438	433	432	450	427	450	444	417	438	433	432	450	427	450	444	417	393	393	405	405	405	405	393	393	405	405	405	405	405	405	405	405	388	388	387	387	382	382	399	399	362	362	372	372	388	388	387	387	382	382	399	399	362	362	372	372	393	393	388	388	387	387	382	382	399	399	362	362	372	372	384	384	384	384	382	384	384	372	413	408	407	425	402	425	419	392	419	384	384	384	384	384	384	384	384	382	382	384	384	384	384	362	362	372	372	413	408	407	425	402	425	419	382	392	419	419	422	417	416	434	411	434	428	401	422	417	416	434	411	434	428	401	407	402	401	419	396	419	413	386	407	402	401	419	396	419	413	386	407	402	401	419	396	413	376	386	407	407	402	402	401	401	419	419	396	396	419	419	413	413	376	376	386	386	407	407	402	402	401	401	419	419	396	396	419	419	413	413	376	376	386	386	407	407	402	402	401	401	419	419	396	396	413	413	376	376	386	386
0.22362	0.76267	0.51404	0.57062	0.76267	0.15862	0.76267	0.76267	0.22362	0.69255	0.51404	0.57062	0.69255	0.15862	0.69255	0.69255	0.22362	0.22362	0.76267	0.76267	0.51404	0.51404	0.57062	0.57062	0.76267	0.76267	0.15862	0.15862	0.76267	0.76267	0.76267	0.76267	0.76267	0.76267	0.22362	0.22362	0.69255	0.69255	0.51404	0.51404	0.57062	0.57062	0.69255	0.69255	0.15862	0.15862	0.69255	0.69255	0.69255	0.69255	0.69255	0.69255	0.22362	0.81062	0.51404	0.57062	0.80688	0.15862	1.25669	1.44662	0.22362	0.81062	0.51404	0.57062	0.80688	0.15862	1.25669	1.37962	0.22362	0.22362	0.81062	0.81062	0.51404	0.51404	0.57062	0.57062	0.80688	0.80688	0.15862	0.15862	1.25669	1.25669	1.44662	1.44662	1.44662	1.44662	0.22362	0.22362	0.81062	0.81062	0.51404	0.51404	0.57062	0.57062	0.80688	0.80688	0.15862	0.15862	1.25669	1.25669	1.37962	1.37962	1.37962	1.37962	0.43574	0.43574	1.02274	1.02274	0.72616	0.72616	0.78274	0.78274	1.019	1.019	0.37074	0.37074	1.46881	1.46881	1.65874	1.65874	1.65874	0.43574	0.43574	0.43574	1.02274	1.02274	1.02274	0.72616	0.72616	0.72616	0.78274	0.78274	0.78274	1.019	1.019	1.019	0.37074	0.37074	0.37074	1.46881	1.46881	1.46881	1.59174	1.59174	1.59174	1.59174	1.59174	0.69705	1.28405	0.98747	1.04405	1.28031	0.63205	1.48205	1.48205	0.127	0.66605	0.41742	0.474	0.66605	0.062	0.66605	0.66605	0.10355	0.6426	0.39397	0.45055	0.6426	0.03855	0.6426	0.6426	0.6426	0.62693	1.21393	0.91735	0.97393	1.21019	0.56193	1.41193	1.41193	0.127	0.59593	0.41742	0.474	0.59593	0.062	0.59593	0.59593	0.69705	0.69705	1.04405	1.04405	0.63205	0.63205	0.127	0.127	0.474	0.474	0.062	0.062	0.45055	0.45055	0.03855	0.03855	1.28405	1.28405	0.98747	0.98747	1.28031	1.28031	1.48205	1.48205	1.48205	1.48205	1.48205	1.48205	0.66605	0.66605	0.41742	0.41742	0.66605	0.66605	0.66605	0.66605	0.66605	0.66605	0.66605	0.66605	0.10355	0.10355	0.6426	0.6426	0.39397	0.39397	0.6426	0.6426	0.6426	0.6426	0.6426	0.6426	0.6426	0.6426	0.43574	0.97479	0.72616	0.78274	0.97479	0.37074	0.97479	0.97479	0.43574	0.90467	0.72616	0.78274	0.90467	0.37074	0.90467	0.90467	0.03855	0.43574	0.43574	0.97479	0.97479	0.72616	0.72616	0.78274	0.78274	0.97479	0.97479	0.37074	0.37074	0.97479	0.97479	0.97479	0.97479	0.97479	0.97479	0.43574	0.90467	0.72616	0.78274	0.90467	0.37074	0.90467	0.90467	0.90467	0.03855	0.03855	0.943	1.53	1.23342	1.29	1.52626	0.878	1.97607	2.166	0.127	0.714	0.41742	0.474	0.71026	0.062	1.16007	1.35	0.943	1.53	1.23342	1.29	1.52626	0.878	1.97607	2.099	0.127	0.714	0.41742	0.474	0.71026	0.062	1.16007	1.283	0.10355	0.69055	0.39397	0.45055	0.68681	1.13662	1.25955	1.25955	0.943	0.943	1.53	1.53	1.23342	1.23342	1.29	1.29	1.52626	1.52626	0.878	0.878	1.97607	1.97607	2.099	2.099	2.099	2.099	0.127	0.127	0.714	0.714	0.41742	0.41742	0.474	0.474	0.71026	0.71026	0.062	0.062	1.16007	1.16007	1.283	1.283	1.283	1.283	0.10355	0.10355	0.69055	0.69055	0.39397	0.39397	0.45055	0.45055	0.68681	0.68681	1.13662	1.13662	1.25955	1.25955	1.25955	1.25955
1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.87	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	2.43	2.55	2.44	2.22	2.77	2.19	2.82	2.82	2.43	2.55	2.44	2.22	2.77	2.19	2.79	2.79	2.43	2.43	2.55	2.55	2.44	2.44	2.22	2.22	2.77	2.77	2.19	2.19	2.82	2.82	2.82	2.82	2.82	2.82	2.43	2.43	2.55	2.55	2.44	2.44	2.22	2.22	2.77	2.77	2.19	2.19	2.79	2.79	2.79	2.79	2.79	2.79	3.34	3.34	3.46	3.46	3.35	3.35	3.13	3.13	3.68	3.68	3.1	3.1	3.73	3.73	3.73	3.73	3.73	3.34	3.34	3.34	3.46	3.46	3.46	3.35	3.35	3.35	3.13	3.13	3.13	3.68	3.68	3.68	3.1	3.1	3.1	3.7	3.7	3.7	3.7	3.7	3.7	3.7	3.7	1.16993	1.16993	1.16993	1.16993	1.16993	1.16993	1.16993	1.16993	1.93	1.93	1.93	1.93	1.93	1.93	1.93	1.93	1.98	1.98	1.98	1.98	1.98	1.98	1.98	1.98	1.98	1.11993	1.11993	1.11993	1.11993	1.11993	1.11993	1.11993	1.11993	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.16993	1.16993	1.16993	1.16993	1.16993	1.16993	1.93	1.93	1.93	1.93	1.93	1.93	1.98	1.98	1.98	1.98	1.16993	1.16993	1.16993	1.16993	1.16993	1.16993	1.16993	1.16993	1.16993	1.16993	1.16993	1.16993	1.93	1.93	1.93	1.93	1.93	1.93	1.93	1.93	1.93	1.93	1.93	1.93	1.98	1.98	1.98	1.98	1.98	1.98	1.98	1.98	1.98	1.98	1.98	1.98	1.98	1.98	2.52	2.64	2.53	2.31	2.78	2.28	2.78	2.78	2.47	2.59	2.48	2.26	2.73	2.23	2.73	2.73	2.3	2.52	2.52	2.64	2.64	2.53	2.53	2.31	2.31	2.78	2.78	2.28	2.28	2.78	2.78	2.78	2.78	2.78	2.78	2.47	2.59	2.48	2.26	2.73	2.23	2.73	2.73	2.73	2.3	2.3	1.72993	1.84993	1.73993	1.51993	2.06993	1.48993	2.11993	2.11993	2.49	2.61	2.5	2.28	2.83	2.25	2.88	2.88	1.72993	1.84993	1.73993	1.51993	2.06993	1.48993	2.08993	2.08993	2.49	2.61	2.5	2.28	2.83	2.25	2.85	2.85	2.54	2.66	2.55	2.33	2.88	2.9	2.9	2.9	1.72993	1.72993	1.84993	1.84993	1.73993	1.73993	1.51993	1.51993	2.06993	2.06993	1.48993	1.48993	2.08993	2.08993	2.08993	2.08993	2.08993	2.08993	2.49	2.49	2.61	2.61	2.5	2.5	2.28	2.28	2.83	2.83	2.25	2.25	2.85	2.85	2.85	2.85	2.85	2.85	2.54	2.54	2.66	2.66	2.55	2.55	2.33	2.33	2.88	2.88	2.9	2.9	2.9	2.9	2.9	2.9
3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	8	9	6	11	6	13	13	6	8	9	6	11	6	13	13	6	6	8	8	9	9	6	6	11	11	6	6	13	13	13	13	13	13	6	6	8	8	9	9	6	6	11	11	6	6	13	13	13	13	13	13	15	15	17	17	18	18	15	15	20	20	15	15	25	25	25	25	25	15	15	15	17	17	17	18	18	18	15	15	15	20	20	20	15	15	15	25	25	25	25	25	25	25	25	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	7	8	5	10	5	15	15	5	7	8	5	10	5	15	15	6	5	5	7	7	8	8	5	5	10	10	5	5	15	15	15	15	15	15	5	7	8	5	10	5	15	15	15	6	6	7	9	10	7	12	7	14	14	6	8	9	6	11	6	13	13	7	9	10	7	12	7	14	14	6	8	9	6	11	6	13	13	6	8	9	6	11	13	13	13	7	7	9	9	10	10	7	7	12	12	7	7	14	14	14	14	14	14	6	6	8	8	9	9	6	6	11	11	6	6	13	13	13	13	13	13	6	6	8	8	9	9	6	6	11	11	13	13	13	13	13	13
10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.60337	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	10.35074	12.03978	11.97817	12.64568	11.84556	12.78789	12.03673	12.55558	12.78789	12.03978	11.97817	12.64568	11.84556	12.93804	12.03673	12.55558	12.93804	12.03978	12.03978	11.97817	11.97817	12.64568	12.64568	11.84556	11.84556	12.78789	12.78789	12.03673	12.03673	12.55558	12.55558	12.78789	12.78789	12.78789	12.78789	12.03978	12.03978	11.97817	11.97817	12.64568	12.64568	11.84556	11.84556	12.93804	12.93804	12.03673	12.03673	12.55558	12.55558	12.93804	12.93804	12.93804	12.93804	14.2448	14.2448	14.18319	14.18319	14.8507	14.8507	14.05058	14.05058	14.99291	14.99291	14.24175	14.24175	14.7606	14.7606	14.99291	14.99291	14.99291	14.2448	14.2448	14.2448	14.18319	14.18319	14.18319	14.8507	14.8507	14.8507	14.05058	14.05058	14.05058	15.14306	15.14306	15.14306	14.24175	14.24175	14.24175	14.7606	14.7606	14.7606	15.14306	15.14306	15.14306	15.14306	15.14306	11.06209	11.06209	11.06209	11.06209	11.06209	11.06209	11.06209	11.06209	11.08658	11.08658	11.08658	11.08658	11.08658	11.08658	11.08658	11.08658	11.50487	11.50487	11.50487	11.50487	11.50487	11.50487	11.50487	11.50487	11.50487	10.80946	10.80946	10.80946	10.80946	10.80946	10.80946	10.80946	10.80946	10.83395	10.83395	10.83395	10.83395	10.83395	10.83395	10.83395	10.83395	11.06209	11.06209	11.06209	11.06209	11.06209	11.06209	11.08658	11.08658	11.08658	11.08658	11.08658	11.08658	11.50487	11.50487	11.50487	11.50487	11.06209	11.06209	11.06209	11.06209	11.06209	11.06209	11.06209	11.06209	11.06209	11.06209	11.06209	11.06209	11.08658	11.08658	11.08658	11.08658	11.08658	11.08658	11.08658	11.08658	11.08658	11.08658	11.08658	11.08658	11.50487	11.50487	11.50487	11.50487	11.50487	11.50487	11.50487	11.50487	11.50487	11.50487	11.50487	11.50487	11.50487	11.50487	12.21983	12.15822	12.80839	12.02561	12.80839	12.21678	12.73563	12.80839	11.9672	11.90559	12.55576	11.77298	12.55576	11.96415	12.483	12.55576	12.93823	12.21983	12.21983	12.15822	12.15822	12.80839	12.80839	12.02561	12.02561	12.80839	12.80839	12.21678	12.21678	12.73563	12.73563	12.80839	12.80839	12.80839	12.80839	11.9672	11.90559	12.55576	11.77298	12.55576	11.96415	12.483	12.55576	12.55576	12.93823	12.93823	12.4985	12.43689	13.1044	12.30428	13.24661	12.49545	13.0143	13.24661	12.52299	12.46138	13.12889	12.32877	13.2711	12.51994	13.03879	13.2711	12.4985	12.43689	13.1044	12.30428	13.39676	12.49545	13.0143	13.39676	12.52299	12.46138	13.12889	12.32877	13.42125	12.51994	13.03879	13.42125	12.94128	12.87967	13.54718	12.74706	13.83954	13.45708	13.83954	13.83954	12.4985	12.4985	12.43689	12.43689	13.1044	13.1044	12.30428	12.30428	13.39676	13.39676	12.49545	12.49545	13.0143	13.0143	13.39676	13.39676	13.39676	13.39676	12.52299	12.52299	12.46138	12.46138	13.12889	13.12889	12.32877	12.32877	13.42125	13.42125	12.51994	12.51994	13.03879	13.03879	13.42125	13.42125	13.42125	13.42125	12.94128	12.94128	12.87967	12.87967	13.54718	13.54718	12.74706	12.74706	13.83954	13.83954	13.45708	13.45708	13.83954	13.83954	13.83954	13.83954
3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	8	9	6	11	6	6	8	6	8	9	6	11	6	6	8	6	6	8	8	9	9	6	6	11	11	6	6	6	6	8	8	8	8	6	6	8	8	9	9	6	6	11	11	6	6	6	6	8	8	8	8	8	8	10	10	11	11	8	8	13	13	8	8	8	8	10	10	10	8	8	8	10	10	10	11	11	11	8	8	8	13	13	13	8	8	8	8	8	8	10	10	10	10	10	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	8	9	6	11	6	6	8	6	8	9	6	11	6	6	8	6	8	9	6	11	6	6	8	6	8	9	6	11	6	6	8	6	8	9	6	11	6	8	8	6	6	8	8	9	9	6	6	11	11	6	6	6	6	8	8	8	8	6	6	8	8	9	9	6	6	11	11	6	6	6	6	8	8	8	8	6	6	8	8	9	9	6	6	11	11	6	6	8	8	8	8
172	189	204	160	217	169	219	243.1	172	189	204	160	217	169	219	243.1	172	172	189	189	204	204	160	160	217	217	169	169	219	219	252.6	252.6	243.1	243.1	172	172	189	189	204	204	160	160	217	217	169	169	219	219	252.6	252.6	243.1	243.1	217	217	217	217	217	217	219	243.1	225.5	225.5	225.5	225.5	225.5	225.5	225.5	243.1	217	217	217	217	217	217	217	217	217	217	217	217	219	219	252.6	252.6	243.1	243.1	225.5	225.5	225.5	225.5	225.5	225.5	225.5	225.5	225.5	225.5	225.5	225.5	225.5	225.5	252.6	252.6	243.1	243.1	53	53	36	36	21	21	65	65	8	8	56	56	8	8	35.6	26.1	26.1	53.5	53.5	53.5	36.5	36.5	36.5	21.5	21.5	21.5	65.5	65.5	65.5	8.5	8.5	8.5	56.5	56.5	56.5	6.5	6.5	6.5	27.6	27.6	18.1	18.1	18.1	84	101	116	72	129	81	131	155.1	97.2	114.2	129.2	85.2	142.2	94.2	144.2	168.3	64.1125	81.1125	96.1125	52.1125	109.1125	61.1125	111.1125	144.7125	135.2125	84	101	116	72	129	81	131	155.1	97.2	114.2	129.2	85.2	142.2	94.2	144.2	168.3	84	84	72	72	81	81	97.2	97.2	85.2	85.2	94.2	94.2	52.1125	52.1125	61.1125	61.1125	101	101	116	116	129	129	131	131	164.6	164.6	155.1	155.1	114.2	114.2	129.2	129.2	142.2	142.2	144.2	144.2	177.8	177.8	168.3	168.3	64.1125	64.1125	81.1125	81.1125	96.1125	96.1125	109.1125	109.1125	111.1125	111.1125	144.7125	144.7125	135.2125	135.2125	117.1125	117.1125	117.1125	117.1125	117.1125	117.1125	117.1125	135.2125	115.7	115.7	115.7	115.7	115.7	115.7	115.7	133.8	114.3	117.1125	117.1125	117.1125	117.1125	117.1125	117.1125	117.1125	117.1125	117.1125	117.1125	117.1125	117.1125	117.1125	117.1125	144.7125	144.7125	135.2125	135.2125	115.7	115.7	115.7	115.7	115.7	115.7	115.7	143.3	133.8	114.3	114.3	129	129	129	129	129	129	131	155.1	142.2	142.2	142.2	142.2	142.2	142.2	144.2	168.3	137.5	137.5	137.5	137.5	137.5	137.5	137.5	155.1	150.7	150.7	150.7	150.7	150.7	150.7	150.7	168.3	114.3	114.3	114.3	114.3	114.3	114.3	141.4	131.9	137.5	137.5	137.5	137.5	137.5	137.5	137.5	137.5	137.5	137.5	137.5	137.5	137.5	137.5	164.6	164.6	155.1	155.1	150.7	150.7	150.7	150.7	150.7	150.7	150.7	150.7	150.7	150.7	150.7	150.7	150.7	150.7	177.8	177.8	168.3	168.3	114.3	114.3	114.3	114.3	114.3	114.3	114.3	114.3	114.3	114.3	114.3	114.3	141.4	141.4	131.9	131.9
53	53	53	53	53	69	53	53	45	45	45	45	45	61	45	45	53	53	53	53	53	53	53	53	53	53	69	69	53	53	53	53	53	53	45	45	45	45	45	45	45	45	45	45	61	61	45	45	45	45	45	45	34	32	31	16	29	25	9	22	34	32	31	27	29	43	27	27	34	34	32	32	31	31	16	16	29	29	25	25	9	9	40	40	22	22	34	34	32	32	31	31	27	27	29	29	43	43	27	27	40	40	27	27	60	60	58	58	57	57	42	42	55	55	35	35	35	35	66	48	48	60	60	60	58	58	58	57	57	57	53	53	53	55	55	55	53	53	53	53	53	53	66	66	53	53	53	60	60	60	60	60	69	60	60	35	35	35	37	35	69	47	35	19	21	22	37	24	69	47	17	31	52	52	52	52	52	61	52	52	27	27	27	29	27	61	39	27	60	60	60	60	69	69	35	35	37	37	69	69	37	37	69	69	60	60	60	60	60	60	60	60	60	60	60	60	35	35	35	35	35	35	47	47	35	35	35	35	19	19	21	21	22	22	24	24	47	47	17	17	31	31	79	79	79	79	79	79	79	79	71	71	71	71	71	71	71	71	52	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	71	71	71	71	71	71	71	71	71	52	52	41	39	38	23	36	25	16	29	25	23	22	9	20	34	12	13	41	39	38	34	36	43	34	34	16	14	13	11	11	43	21	9	9	9	9	20	9	30	13	14	41	41	39	39	38	38	34	34	36	36	43	43	34	34	47	47	34	34	16	16	14	14	13	13	11	11	11	11	43	43	21	21	22	22	9	9	9	9	9	9	9	9	20	20	9	9	30	30	13	13	14	14
87	87	87	87	87	87	87	95	55	76	65	49	77	49	76	95	87	87	87	87	87	87	87	87	87	87	87	87	87	87	110	110	95	95	55	55	76	76	65	65	49	49	77	77	49	49	76	76	110	110	95	95	70	76	70	70	77	70	76	95	83	83	83	83	83	83	83	95	70	70	76	76	70	70	70	70	77	77	70	70	76	76	110	110	95	95	83	83	83	83	83	83	83	83	83	83	83	83	83	83	110	110	95	95	15	15	7	7	5	5	30	30	8	8	30	30	7	7	41	26	26	28	28	28	14	14	14	18	18	18	43	43	43	14	14	14	43	43	43	14	14	14	41	41	26	26	26	70	70	70	70	70	70	70	78	67	67	67	67	67	67	67	75	48	48	48	48	48	48	48	71	56	38	59	48	32	60	32	59	78	35	56	45	29	57	29	56	75	70	70	70	70	70	70	67	67	67	67	67	67	48	48	48	48	70	70	70	70	70	70	70	70	93	93	78	78	67	67	67	67	67	67	67	67	90	90	75	75	48	48	48	48	48	48	48	48	48	48	71	71	56	56	32	18	22	47	18	47	18	26	20	27	20	29	28	29	27	46	44	32	32	18	18	22	22	47	47	18	18	47	47	18	18	41	41	26	26	20	27	20	29	28	29	27	61	46	44	44	53	59	53	53	60	53	59	78	50	56	50	50	57	50	56	75	66	66	66	66	66	66	66	78	63	63	63	63	63	63	63	75	44	44	44	44	44	44	71	56	66	66	66	66	66	66	66	66	66	66	66	66	66	66	93	93	78	78	63	63	63	63	63	63	63	63	63	63	63	63	63	63	90	90	75	75	44	44	44	44	44	44	44	44	44	44	44	44	71	71	56	56
86	86	86	86	86	86	86	86	57	62	63	45	68	45	51	78	86	86	86	86	86	86	86	86	86	86	86	86	86	86	88	88	86	86	57	57	62	62	63	63	45	45	68	68	45	45	51	51	88	88	78	78	57	62	63	57	68	57	57	78	72	72	72	72	72	72	72	78	57	57	62	62	63	63	57	57	68	68	57	57	57	57	88	88	78	78	72	72	72	72	72	72	72	72	72	72	72	72	72	72	88	88	78	78	9	9	9	9	9	9	21	21	11	11	21	21	15	15	31	21	21	15	15	15	10	10	10	9	9	9	27	27	27	6	6	6	27	27	27	21	21	21	22	22	12	12	12	53	53	53	53	53	53	53	53	67	67	67	67	67	67	67	67	49	49	49	49	49	49	49	51	49	24	29	30	12	35	12	18	45	38	43	44	26	49	26	32	59	53	53	53	53	53	53	67	67	67	67	67	67	49	49	49	49	53	53	53	53	53	53	53	53	55	55	53	53	67	67	67	67	67	67	67	67	69	69	67	67	49	49	49	49	49	49	49	49	49	49	51	51	49	49	29	24	23	41	20	41	35	20	25	25	25	25	27	25	25	37	35	29	29	24	24	23	23	41	41	20	20	41	41	35	35	22	22	20	20	25	25	25	25	27	25	25	47	37	35	35	24	29	30	24	35	24	24	45	38	43	44	38	49	38	38	59	39	39	39	39	39	39	39	45	53	53	53	53	53	53	53	59	35	35	35	35	35	35	51	41	39	39	39	39	39	39	39	39	39	39	39	39	39	39	55	55	45	45	53	53	53	53	53	53	53	53	53	53	53	53	53	53	69	69	59	59	35	35	35	35	35	35	35	35	35	35	35	35	51	51	41	41
