434.7	81	381	495	0.91735	2.48	9	12.64568	9	230.7	36	316	432	0.51404	1.82	3	10.35074	3	204	45	65	63	0.40331	0.66	6	2.29494	6	94.7	14	16	22	0.17851	0.04	1	0.07258	1	277.3	64	281	420	2.00904	4.99	23	21.05207	13	73.3	19	216	357	1.60573	4.33	17	18.75713	7	266.7	48	149	116	1.31649	2.55	15	8.47897	5	62.7	3	84	53	0.91318	1.89	9	6.18403	1
434.7	96	390	495	0.97393	2.26	6	11.84556	6	274.7	51	341	450	0.57062	1.82	3	10.35074	3	160	45	49	45	0.40331	0.44	3	1.49482	3	50.7	16	9	4	0.12193	0.04	1	0.07258	1	277.3	64	281	420	2.00904	4.77	20	20.25195	10	117.3	19	232	375	1.60573	4.33	17	18.75713	7	266.7	48	149	116	1.31649	2.55	15	8.47897	5	106.7	3	100	71	0.91318	2.11	12	6.98415	2
434.7	83	381	495	1.21019	2.81	11	13.09267	11	217.7	38	304	427	0.69255	1.82	3	10.35074	3	217	45	77	68	0.51764	0.99	8	2.74193	8	107.7	16	28	27	0.11433	0.04	1	0.07258	1	277.3	64	281	420	2.12337	5.32	25	21.49906	15	60.3	19	204	352	1.60573	4.33	17	18.75713	7	266.7	48	149	116	1.31649	2.55	15	8.47897	5	49.7	3	72	48	0.79885	1.56	7	5.73704	3
434.7	128	390	495	0.69255	2.23	6	12.03673	6	265.7	67	341	450	0.15862	1.82	3	10.35074	3	169	61	49	45	0.53393	0.41	3	1.68599	3	59.7	16	9	4	0.13062	0.04	1	0.07258	1	277.3	80	281	420	2.00904	4.74	20	20.44312	10	108.3	19	232	375	1.47511	4.33	17	18.75713	7	266.7	64	149	116	1.44711	2.55	15	8.47897	5	97.7	3	100	71	0.91318	2.14	12	6.79298	2
434.7	106	381	495	1.66	2.89	16	12.55558	6	215.7	61	305	444	0.69255	1.82	3	10.35074	3	219	45	76	51	0.96745	1.07	13	2.20484	3	109.3	6	27	10	0.40331	0.04	1	0.07258	1	277.3	64	281	420	2.57318	5.4	30	20.96197	10	58.3	19	205	369	1.60573	4.33	17	18.75713	7	266.7	48	149	116	1.31649	2.55	15	8.47897	5	47.7	3	73	65	0.34904	1.48	2	6.27413	2
434.7	90	381	495	2.5686	3.48	18	14.96405	8	191.6	45	286	417	0.69255	1.82	3	10.35074	3	243.1	45	95	78	1.87605	1.66	15	4.61331	5	109.3	22	46	37	0.40331	0.04	1	0.07258	1	277.3	64	281	420	3.48178	5.99	32	23.37044	12	34.2	19	186	342	1.60573	4.33	17	18.75713	7	266.7	48	149	116	1.31649	2.55	15	8.47897	5	23.6	3	54	38	0.55956	0.89	0	3.86566	0
436.1125	78	375	479	0.76267	2.52	6	12.21983	6	264.1125	25	288	393	0.22362	1.87	3	10.60337	3	172	53	87	86	0.53905	0.65	3	1.61646	3	64.1125	19	32	29	0.06562	0.09	1	0.18005	1	291.4	72	320	448	2.69515	4.12	20	17.18813	10	119.4	19	233	362	2.1561	3.47	17	15.57167	7	252.6	40	110	88	1.9981	1.69	15	5.14835	5	80.6	6	23	2	1.45905	1.04	12	3.53189	2
436.1125	78	375	479	0.76267	2.52	6	12.21983	6	264.1125	25	288	393	0.22362	1.87	3	10.60337	3	172	53	87	86	0.53905	0.65	3	1.61646	3	64.1125	19	32	29	0.06562	0.09	1	0.18005	1	300.9	90	335	458	2.63872	4.09	20	16.58051	10	128.9	37	248	372	2.09967	3.44	17	14.96405	7	243.1	31	95	78	1.94167	1.66	15	4.54073	5	71.1	12	8	8	1.40262	1.01	12	2.92427	2
436.1125	80	354	474	1.28405	2.64	8	12.15822	8	247.1125	27	267	388	0.76267	1.87	3	10.60337	3	189	53	87	86	0.52138	0.77	5	1.55485	5	81.1125	21	11	24	0.04795	0.09	1	0.18005	1	291.4	72	320	448	2.7431	4.24	22	17.12652	12	102.4	19	233	362	2.22172	3.47	17	15.57167	7	252.6	40	110	88	1.93248	1.69	15	5.14835	5	63.6	8	23	2	1.4111	0.92	10	3.5935	0
436.1125	80	354	474	1.28405	2.64	8	12.15822	8	247.1125	27	267	388	0.76267	1.87	3	10.60337	3	189	53	87	86	0.52138	0.77	5	1.55485	5	81.1125	21	11	24	0.04795	0.09	1	0.18005	1	300.9	90	335	458	2.68667	4.21	22	16.5189	12	111.9	37	248	372	2.16529	3.44	17	14.96405	7	243.1	31	95	78	1.87605	1.66	15	4.54073	5	54.1	10	8	8	1.35467	0.89	10	2.98588	0
436.1125	81	365	473	0.98747	2.53	9	12.82573	9	232.1125	28	278	387	0.51404	1.87	3	10.60337	3	204	53	87	86	0.47343	0.66	6	2.22236	6	96.1125	22	22	23	0.2248	0.09	1	0.18005	1	291.4	72	320	448	2.69515	4.13	23	17.79403	13	87.4	19	233	362	2.22172	3.47	17	15.57167	7	252.6	40	110	88	1.93248	1.69	15	5.14835	5	48.6	9	23	2	1.45905	1.03	9	2.92599	1
436.1125	81	365	473	0.98747	2.53	9	12.82573	9	232.1125	28	278	387	0.51404	1.87	3	10.60337	3	204	53	87	86	0.47343	0.66	6	2.22236	6	96.1125	22	22	23	0.2248	0.09	1	0.18005	1	300.9	90	335	458	2.63872	4.1	23	17.18641	13	96.9	37	248	372	2.16529	3.44	17	14.96405	7	243.1	31	95	78	1.87605	1.66	15	4.54073	5	39.1	9	8	8	1.40262	1	9	2.31837	1
436.1125	96	390	491	1.04405	2.31	6	12.02561	6	276.1125	43	303	405	0.57062	1.87	3	10.60337	3	160	53	87	86	0.47343	0.44	3	1.42224	3	52.1125	16	40	41	0.19205	0.09	1	0.18005	1	291.4	72	320	448	2.69515	3.91	20	16.99391	10	131.4	19	233	362	2.22172	3.47	17	15.57167	7	252.6	40	110	88	1.93248	1.69	15	5.14835	5	92.6	13	23	2	1.45905	1.25	12	3.72611	2
436.1125	96	390	491	1.04405	2.31	6	12.02561	6	276.1125	43	303	405	0.57062	1.87	3	10.60337	3	160	53	87	86	0.47343	0.44	3	1.42224	3	52.1125	16	40	41	0.19205	0.09	1	0.18005	1	300.9	90	335	458	2.63872	3.88	20	16.38629	10	140.9	37	248	372	2.16529	3.44	17	14.96405	7	243.1	31	95	78	1.87605	1.66	15	4.54073	5	83.1	6	8	8	1.40262	1.22	12	3.11849	2
436.1125	83	353	468	1.28031	2.86	11	13.27272	11	219.1125	30	266	382	0.76267	1.87	3	10.60337	3	217	53	87	86	0.51764	0.99	8	2.66935	8	107.8875	24	10	18	0.04421	0.09	1	0.18005	1	291.4	72	320	448	2.73936	4.46	25	18.24102	15	74.4	19	233	362	2.22172	3.47	17	15.57167	7	252.6	40	110	88	1.93248	1.69	15	5.14835	5	35.6	11	23	2	1.41484	0.7	7	2.479	3
436.1125	83	353	468	1.28031	2.86	11	13.27272	11	219.1125	30	266	382	0.76267	1.87	3	10.60337	3	217	53	87	86	0.51764	0.99	8	2.66935	8	107.8875	24	10	18	0.04421	0.09	1	0.18005	1	300.9	90	335	458	2.68293	4.43	25	17.6334	15	83.9	37	248	372	2.16529	3.44	17	14.96405	7	243.1	31	95	78	1.87605	1.66	15	4.54073	5	26.1	7	8	8	1.35841	0.67	7	1.87138	3
436.1125	128	390	491	0.76267	2.28	6	12.21678	6	267.1125	59	303	405	0.15862	1.87	3	10.60337	3	169	69	87	86	0.60405	0.41	3	1.61341	3	61.1125	16	40	41	0.13062	0.09	1	0.18005	1	291.4	88	320	448	2.69515	3.88	20	17.18508	10	122.4	19	233	362	2.0911	3.47	17	15.57167	7	252.6	56	110	88	2.0631	1.69	15	5.14835	5	83.6	13	23	2	1.45905	1.28	12	3.53494	2
436.1125	128	390	491	0.76267	2.28	6	12.21678	6	267.1125	59	303	405	0.15862	1.87	3	10.60337	3	169	69	87	86	0.60405	0.41	3	1.61341	3	61.1125	16	40	41	0.13062	0.09	1	0.18005	1	300.9	106	335	458	2.63872	3.85	20	16.57746	10	131.9	37	248	372	2.03467	3.44	17	14.96405	7	243.1	38	95	78	2.00667	1.66	15	4.54073	5	74.1	22	8	8	1.40262	1.25	12	2.92732	2
436.1125	106	354	485	1.73012	2.94	16	12.73563	6	217.1125	53	267	399	0.76267	1.87	3	10.60337	3	219	53	87	86	0.96745	1.07	13	2.13226	3	107.8875	6	11	35	0.47343	0.09	1	0.18005	1	291.4	72	320	448	3.18917	4.54	30	17.70393	10	72.4	19	233	362	2.22172	3.47	17	15.57167	7	252.6	40	110	88	1.93248	1.69	15	5.14835	5	33.6	13	23	2	0.96503	0.62	2	3.01609	2
436.1125	106	354	485	1.73012	2.94	16	12.73563	6	217.1125	53	267	399	0.76267	1.87	3	10.60337	3	219	53	87	86	0.96745	1.07	13	2.13226	3	107.8875	6	11	35	0.47343	0.09	1	0.18005	1	300.9	90	335	458	3.13274	4.51	30	17.09631	10	81.9	37	248	372	2.16529	3.44	17	14.96405	7	243.1	31	95	78	1.87605	1.66	15	4.54073	5	24.1	16	8	8	0.9086	0.59	2	2.40847	2
436.1125	72	343	450	2.69515	3.56	18	15.75171	8	183.5125	19	233	362	0.76267	1.87	3	10.60337	3	252.6	53	110	88	1.93248	1.69	15	5.14834	5	107.8875	13	23	2	0.47343	0.09	1	0.18005	1	291.4	72	320	448	4.1542	5.16	32	20.72001	12	38.8	19	210	360	2.22172	3.47	17	15.57167	7	252.6	40	110	88	1.93248	1.69	15	5.14835	5	0	0	0	0	4.00E-06	0	0	1.00E-05	0
436.1125	72	343	450	2.69515	3.56	18	15.75171	8	183.5125	19	233	362	0.76267	1.87	3	10.60337	3	252.6	53	110	88	1.93248	1.69	15	5.14834	5	107.8875	13	23	2	0.47343	0.09	1	0.18005	1	300.9	90	335	458	4.09777	5.13	32	20.11239	12	48.3	37	225	370	2.16529	3.44	17	14.96405	7	243.1	31	95	78	1.87605	1.66	15	4.54073	5	9.5	18	8	8	0.05643	0.03	0	0.60761	0
436.1125	90	343	458	2.63872	3.53	18	15.1441	8	193.0125	37	248	372	0.76267	1.87	3	10.60337	3	243.1	53	95	86	1.87605	1.66	15	4.54073	5	107.8875	22	8	8	0.47343	0.09	1	0.18005	1	291.4	72	320	448	4.09777	5.13	32	20.1124	12	48.3	19	225	362	2.22172	3.47	17	15.57167	7	252.6	40	110	88	1.93248	1.69	15	5.14835	5	9.5	13	15	2	0.05643	0.03	0	0.60762	0
436.1125	90	343	458	2.63872	3.53	18	15.1441	8	193.0125	37	248	372	0.76267	1.87	3	10.60337	3	243.1	53	95	86	1.87605	1.66	15	4.54073	5	107.8875	22	8	8	0.47343	0.09	1	0.18005	1	300.9	90	335	458	4.04134	5.1	32	19.50478	12	57.8	37	240	372	2.16529	3.44	17	14.96405	7	243.1	31	95	78	1.87605	1.66	15	4.54073	5	0	0	0	0	0	0	0	0	0
434.7	78	381	495	0.69255	2.47	6	12.03978	6	262.7	33	326	438	0.22362	1.82	3	10.35074	3	172	45	55	57	0.46893	0.65	3	1.68904	3	62.7	11	6	16	0.06562	0.04	1	0.07258	1	291.4	72	320	448	2.62503	4.12	20	17.18813	10	119.4	27	265	391	2.1561	3.47	17	15.49909	7	252.6	40	110	88	1.9981	1.69	15	5.22093	5	80.6	5	55	31	1.52917	1.04	12	3.53189	2
434.7	78	381	495	0.69255	2.47	6	12.03978	6	262.7	33	326	438	0.22362	1.82	3	10.35074	3	172	45	55	57	0.46893	0.65	3	1.68904	3	62.7	11	6	16	0.06562	0.04	1	0.07258	1	300.9	90	335	458	2.5686	4.09	20	16.58051	10	128.9	45	280	401	2.09967	3.44	17	14.89147	7	243.1	23	95	78	1.94167	1.66	15	4.61331	5	71.1	12	40	21	1.47274	1.01	12	2.92427	2
434.7	80	381	495	1.21393	2.59	8	11.97817	8	245.7	35	305	433	0.69255	1.82	3	10.35074	3	189	45	76	62	0.52138	0.77	5	1.62743	5	79.7	13	27	21	0.11807	0.04	1	0.07258	1	291.4	72	320	448	2.7431	4.24	22	17.12652	12	102.4	27	244	386	2.22172	3.47	17	15.49909	7	252.6	40	110	88	1.93248	1.69	15	5.22093	5	63.6	5	34	26	1.4111	0.92	10	3.5935	0
434.7	80	381	495	1.21393	2.59	8	11.97817	8	245.7	35	305	433	0.69255	1.82	3	10.35074	3	189	45	76	62	0.52138	0.77	5	1.62743	5	79.7	13	27	21	0.11807	0.04	1	0.07258	1	300.9	90	335	458	2.68667	4.21	22	16.5189	12	111.9	45	259	396	2.16529	3.44	17	14.89147	7	243.1	23	95	78	1.87605	1.66	15	4.61331	5	54.1	10	19	16	1.35467	0.89	10	2.98588	0
434.7	81	381	495	0.91735	2.48	9	12.64568	9	230.7	36	316	432	0.51404	1.82	3	10.35074	3	204	45	65	63	0.40331	0.66	6	2.29494	6	94.7	14	16	22	0.17851	0.04	1	0.07258	1	291.4	72	320	448	2.62503	4.13	23	17.79403	13	87.4	27	255	385	2.22172	3.47	17	15.49909	7	252.6	40	110	88	1.93248	1.69	15	5.22093	5	48.6	5	45	25	1.52917	1.03	9	2.92599	1
434.7	81	381	495	0.91735	2.48	9	12.64568	9	230.7	36	316	432	0.51404	1.82	3	10.35074	3	204	45	65	63	0.40331	0.66	6	2.29494	6	94.7	14	16	22	0.17851	0.04	1	0.07258	1	300.9	90	335	458	2.5686	4.1	23	17.18641	13	96.9	45	270	395	2.16529	3.44	17	14.89147	7	243.1	23	95	78	1.87605	1.66	15	4.61331	5	39.1	9	30	15	1.47274	1	9	2.31837	1
434.7	96	390	495	0.97393	2.26	6	11.84556	6	274.7	51	341	450	0.57062	1.82	3	10.35074	3	160	45	49	45	0.40331	0.44	3	1.49482	3	50.7	16	9	4	0.12193	0.04	1	0.07258	1	291.4	72	320	448	2.62503	3.91	20	16.99391	10	131.4	27	271	403	2.22172	3.47	17	15.49909	7	252.6	40	110	88	1.93248	1.69	15	5.22093	5	92.6	5	61	43	1.52917	1.25	12	3.72611	2
434.7	96	390	495	0.97393	2.26	6	11.84556	6	274.7	51	341	450	0.57062	1.82	3	10.35074	3	160	45	49	45	0.40331	0.44	3	1.49482	3	50.7	16	9	4	0.12193	0.04	1	0.07258	1	300.9	90	335	458	2.5686	3.88	20	16.38629	10	140.9	45	286	413	2.16529	3.44	17	14.89147	7	243.1	23	95	78	1.87605	1.66	15	4.61331	5	83.1	6	46	33	1.47274	1.22	12	3.11849	2
434.7	83	381	495	1.21019	2.81	11	13.09267	11	217.7	38	304	427	0.69255	1.82	3	10.35074	3	217	45	77	68	0.51764	0.99	8	2.74193	8	107.7	16	28	27	0.11433	0.04	1	0.07258	1	291.4	72	320	448	2.73936	4.46	25	18.24102	15	74.4	27	243	380	2.22172	3.47	17	15.49909	7	252.6	40	110	88	1.93248	1.69	15	5.22093	5	35.6	5	33	20	1.41484	0.7	7	2.479	3
434.7	83	381	495	1.21019	2.81	11	13.09267	11	217.7	38	304	427	0.69255	1.82	3	10.35074	3	217	45	77	68	0.51764	0.99	8	2.74193	8	107.7	16	28	27	0.11433	0.04	1	0.07258	1	300.9	90	335	458	2.68293	4.43	25	17.6334	15	83.9	45	258	390	2.16529	3.44	17	14.89147	7	243.1	23	95	78	1.87605	1.66	15	4.61331	5	26.1	7	18	10	1.35841	0.67	7	1.87138	3
434.7	128	390	495	0.69255	2.23	6	12.03673	6	265.7	67	341	450	0.15862	1.82	3	10.35074	3	169	61	49	45	0.53393	0.41	3	1.68599	3	59.7	16	9	4	0.13062	0.04	1	0.07258	1	291.4	88	320	448	2.62503	3.88	20	17.18508	10	122.4	27	271	403	2.0911	3.47	17	15.49909	7	252.6	56	110	88	2.0631	1.69	15	5.22093	5	83.6	5	61	43	1.52917	1.28	12	3.53494	2
434.7	128	390	495	0.69255	2.23	6	12.03673	6	265.7	67	341	450	0.15862	1.82	3	10.35074	3	169	61	49	45	0.53393	0.41	3	1.68599	3	59.7	16	9	4	0.13062	0.04	1	0.07258	1	300.9	106	335	458	2.5686	3.85	20	16.57746	10	131.9	45	286	413	2.03467	3.44	17	14.89147	7	243.1	38	95	78	2.00667	1.66	15	4.61331	5	74.1	22	46	33	1.47274	1.25	12	2.92732	2
434.7	106	381	495	1.66	2.89	16	12.55558	6	215.7	61	305	444	0.69255	1.82	3	10.35074	3	219	45	76	51	0.96745	1.07	13	2.20484	3	109.3	6	27	10	0.40331	0.04	1	0.07258	1	291.4	72	320	448	3.18917	4.54	30	17.70393	10	72.4	27	244	397	2.22172	3.47	17	15.49909	7	252.6	40	110	88	1.93248	1.69	15	5.22093	5	33.6	5	34	37	0.96503	0.62	2	3.01609	2
434.7	106	381	495	1.66	2.89	16	12.55558	6	215.7	61	305	444	0.69255	1.82	3	10.35074	3	219	45	76	51	0.96745	1.07	13	2.20484	3	109.3	6	27	10	0.40331	0.04	1	0.07258	1	300.9	90	335	458	3.13274	4.51	30	17.09631	10	81.9	45	259	407	2.16529	3.44	17	14.89147	7	243.1	23	95	78	1.87605	1.66	15	4.61331	5	24.1	16	19	27	0.9086	0.59	2	2.40847	2
434.7	72	381	495	2.62503	3.51	18	15.57166	8	182.1	27	271	407	0.69255	1.82	3	10.35074	3	252.6	45	110	88	1.93248	1.69	15	5.22092	5	109.3	5	49	41	0.40331	0.04	1	0.07258	1	291.4	72	320	448	4.1542	5.16	32	20.72001	12	38.8	27	210	360	2.22172	3.47	17	15.49909	7	252.6	40	110	88	1.93248	1.69	15	5.22093	5	0	0	0	0	4.00E-06	0	0	1.00E-05	0
434.7	72	381	495	2.62503	3.51	18	15.57166	8	182.1	27	271	407	0.69255	1.82	3	10.35074	3	252.6	45	110	88	1.93248	1.69	15	5.22092	5	109.3	5	49	41	0.40331	0.04	1	0.07258	1	300.9	90	335	458	4.09777	5.13	32	20.11239	12	48.3	45	225	370	2.16529	3.44	17	14.89147	7	243.1	23	95	78	1.87605	1.66	15	4.61331	5	9.5	18	15	10	0.05643	0.03	0	0.60761	0
434.7	90	381	495	2.5686	3.48	18	14.96405	8	191.6	45	286	417	0.69255	1.82	3	10.35074	3	243.1	45	95	78	1.87605	1.66	15	4.61331	5	109.3	22	46	37	0.40331	0.04	1	0.07258	1	291.4	72	320	448	4.09777	5.13	32	20.1124	12	48.3	27	225	370	2.22172	3.47	17	15.49909	7	252.6	40	110	88	1.93248	1.69	15	5.22093	5	9.5	5	15	10	0.05643	0.03	0	0.60762	0
434.7	90	381	495	2.5686	3.48	18	14.96405	8	191.6	45	286	417	0.69255	1.82	3	10.35074	3	243.1	45	95	78	1.87605	1.66	15	4.61331	5	109.3	22	46	37	0.40331	0.04	1	0.07258	1	300.9	90	335	458	4.04134	5.1	32	19.50478	12	57.8	45	240	380	2.16529	3.44	17	14.89147	7	243.1	23	95	78	1.87605	1.66	15	4.61331	5	0	0	0	0	0	0	0	0	0
372	103	375	479	1.44662	3.47	15	14.40435	15	155	69	305	422	0.22362	2.43	6	12.03978	6	217	34	70	57	1.223	1.04	9	2.36457	9	45	9	15	0	0.06562	0.39	2	0.74811	2	277.3	64	281	420	2.76311	5.37	27	21.19428	17	60.3	30	211	363	1.54011	4.33	18	18.82971	8	266.7	48	149	116	1.38211	2.55	14	8.40639	5	49.7	14	79	59	0.15911	1.51	5	6.04182	2
355	103	360	479	1.968	3.59	17	14.34274	17	138	71	284	417	0.81062	2.55	8	11.97817	8	217	32	76	62	1.15738	1.04	9	2.36457	9	28	9	6	5	0.52138	0.27	4	0.80972	4	277.3	64	281	420	2.76311	5.37	27	21.19428	17	60.3	32	205	358	1.60573	4.33	18	18.82971	8	266.7	48	149	116	1.31649	2.55	14	8.40639	5	49.7	16	73	54	0.15911	1.51	5	6.04182	0
340	103	365	479	1.67142	3.48	18	15.01025	18	123	72	295	416	0.51404	2.44	9	12.64568	9	217	31	70	63	1.15738	1.04	9	2.36457	9	13	9	5	6	0.2248	0.38	4	0.14221	4	277.3	64	281	420	2.76311	5.37	27	21.19428	17	60.3	33	211	357	1.60573	4.33	18	18.82971	8	266.7	48	149	116	1.31649	2.55	14	8.40639	5	49.7	17	79	53	0.15911	1.51	5	6.04182	1
384	103	390	491	1.728	3.26	15	14.21013	15	167	87	320	434	0.57062	2.22	6	11.84556	6	217	16	70	57	1.15738	1.04	9	2.36457	9	57	7	30	12	0.28138	0.44	2	0.94233	2	277.3	64	281	420	2.76311	5.37	27	21.19428	17	60.3	48	211	363	1.60573	4.33	18	18.82971	8	266.7	48	149	116	1.31649	2.55	14	8.40639	5	49.7	32	79	59	0.15911	1.51	5	6.04182	2
327	103	360	479	1.96426	3.81	20	15.45724	20	110	74	283	411	0.80688	2.77	11	12.78789	11	217	29	77	68	1.15738	1.04	9	2.66935	9	0	9	7	11	0.51764	0.05	2	0.30478	2	277.3	64	281	420	2.76311	5.37	27	21.49906	17	60.3	35	204	352	1.60573	4.33	18	18.82971	8	266.7	48	149	116	1.31649	2.55	14	8.40639	5	49.7	19	72	48	0.15911	1.51	5	5.73704	3
375	128	390	491	1.44662	3.23	15	14.4013	15	158	103	320	434	0.15862	2.19	6	12.03673	6	217	25	70	57	1.288	1.04	9	2.36457	9	48	9	30	12	0.13062	0.41	2	0.75116	2	277.3	80	281	420	2.76311	5.37	27	21.19428	17	60.3	55	211	363	1.47511	4.33	18	18.82971	8	266.7	64	149	116	1.44711	2.55	14	8.40639	5	49.7	39	79	59	0.15911	1.51	5	6.04182	2
327	106	360	485	2.41407	3.89	25	14.92015	15	108	97	284	428	1.25669	2.82	13	12.55558	6	219	9	76	57	1.15738	1.07	12	2.36457	9	2	3	6	6	0.18993	0.03	3	0.23231	2	277.3	64	281	420	2.76311	5.4	30	21.19428	17	58.3	55	205	363	1.60573	4.33	18	18.82971	8	266.7	48	149	116	1.31649	2.55	14	8.40639	5	47.7	39	73	59	0.15911	1.48	2	6.04182	2
327	103	360	479	3.32267	4.48	27	17.32862	17	83.9	81	265	401	1.44662	2.82	13	12.78789	8	243.1	22	95	78	1.87605	1.66	14	4.54073	9	26.1	9	25	21	0.71867	0.62	5	2.17616	4	277.3	64	281	420	3.48178	5.99	32	23.37044	17	34.2	42	186	342	1.60573	4.33	18	18.82971	8	266.7	48	149	116	1.31649	2.55	14	8.40639	5	23.6	26	54	38	0.15911	0.89	0	3.86566	0
372	85	375	479	1.37962	3.44	15	14.5545	15	146.5	51	292	407	0.22362	2.43	6	12.03978	6	225.5	34	83	72	1.156	1.01	9	2.51472	9	53.5	7	28	15	0.06562	0.36	2	0.89826	2	277.3	64	281	420	2.69611	5.34	27	21.34443	17	51.8	30	198	348	1.54011	4.33	18	18.82971	8	266.7	48	149	116	1.38211	2.55	14	8.40639	5	41.2	14	66	44	0.22611	1.54	5	5.89167	2
355	85	354	474	1.901	3.56	17	14.49289	17	129.5	53	271	402	0.81062	2.55	8	11.97817	8	225.5	32	83	72	1.09038	1.01	9	2.51472	9	36.5	5	7	10	0.52138	0.24	4	0.95987	4	277.3	64	281	420	2.69611	5.34	27	21.34443	17	51.8	32	198	348	1.60573	4.33	18	18.82971	8	266.7	48	149	116	1.31649	2.55	14	8.40639	5	41.2	16	66	44	0.22611	1.54	5	5.89167	0
